count,date
12183546,2019-11-03 00:00:00
12183546,2019-11-03 00:00:01
12183546,2019-11-03 00:00:02
12183546,2019-11-03 00:00:03
12183546,2019-11-03 00:00:04
12183546,2019-11-03 00:00:05
12183546,2019-11-03 00:00:06
12183546,2019-11-03 00:00:07
12183546,2019-11-03 00:00:08
12183546,2019-11-03 00:00:09
12183546,2019-11-03 00:00:10
12183546,2019-11-03 00:00:11
12183546,2019-11-03 00:00:12
12183546,2019-11-03 00:00:13
12183546,2019-11-03 00:00:14
12183546,2019-11-03 00:00:15
12183546,2019-11-03 00:00:16
12183549,2019-11-03 00:00:17
12183549,2019-11-03 00:00:18
12183549,2019-11-03 00:00:19
12183549,2019-11-03 00:00:20
12183549,2019-11-03 00:00:21
12183549,2019-11-03 00:00:22
12183549,2019-11-03 00:00:23
12183549,2019-11-03 00:00:24
12183549,2019-11-03 00:00:25
12183549,2019-11-03 00:00:26
12183549,2019-11-03 00:00:27
12183549,2019-11-03 00:00:28
12183572,2019-11-03 00:00:29
12183572,2019-11-03 00:00:30
12183572,2019-11-03 00:00:31
12183572,2019-11-03 00:00:32
12183572,2019-11-03 00:00:33
12183572,2019-11-03 00:00:34
12183572,2019-11-03 00:00:35
12183572,2019-11-03 00:00:36
12183572,2019-11-03 00:00:37
12183572,2019-11-03 00:00:38
12183729,2019-11-03 00:00:39
12183729,2019-11-03 00:00:40
12183729,2019-11-03 00:00:41
12183729,2019-11-03 00:00:42
12183729,2019-11-03 00:00:43
12183729,2019-11-03 00:00:44
12183729,2019-11-03 00:00:45
12183729,2019-11-03 00:00:46
12183729,2019-11-03 00:00:47
12183729,2019-11-03 00:00:48
12183729,2019-11-03 00:00:49
12183739,2019-11-03 00:00:50
12183739,2019-11-03 00:00:51
12183739,2019-11-03 00:00:52
12183739,2019-11-03 00:00:53
12183739,2019-11-03 00:00:54
12183739,2019-11-03 00:00:55
12183739,2019-11-03 00:00:56
12183739,2019-11-03 00:00:57
12183739,2019-11-03 00:00:58
12183739,2019-11-03 00:00:59
12183739,2019-11-03 00:01:00
12183739,2019-11-03 00:01:01
12183759,2019-11-03 00:01:02
12183759,2019-11-03 00:01:03
12183759,2019-11-03 00:01:04
12183759,2019-11-03 00:01:05
12183759,2019-11-03 00:01:06
12183759,2019-11-03 00:01:07
12183759,2019-11-03 00:01:08
12183759,2019-11-03 00:01:09
12183759,2019-11-03 00:01:10
12183759,2019-11-03 00:01:11
12183814,2019-11-03 00:01:12
12183814,2019-11-03 00:01:13
12183814,2019-11-03 00:01:14
12183814,2019-11-03 00:01:15
12183814,2019-11-03 00:01:16
12183814,2019-11-03 00:01:17
12183814,2019-11-03 00:01:18
12183814,2019-11-03 00:01:19
12183814,2019-11-03 00:01:20
12183814,2019-11-03 00:01:21
12183814,2019-11-03 00:01:22
